NODE_1_length_227572_cov_2.22759	227572
NODE_2_length_221379_cov_2.58802	221379
NODE_3_length_197011_cov_2.64678	197011
NODE_4_length_183453_cov_2.60133	183453
NODE_5_length_169177_cov_2.24611	169177
NODE_6_length_158945_cov_2.34756	158945
NODE_7_length_155217_cov_2.56531	155217
NODE_8_length_151511_cov_2.19221	151511
NODE_9_length_138100_cov_2.46424	138100
NODE_10_length_132492_cov_2.39215	132492
NODE_11_length_127881_cov_2.47594	127881
NODE_12_length_118253_cov_2.55484	118253
NODE_13_length_116542_cov_2.54033	116542
NODE_14_length_115093_cov_2.77907	115093
NODE_15_length_112715_cov_2.46893	112715
NODE_16_length_99267_cov_2.75894	99267
NODE_17_length_96695_cov_2.09276	96695
NODE_18_length_95964_cov_2.56863	95964
NODE_19_length_95479_cov_2.54282	95479
NODE_20_length_91879_cov_2.30876	91879
NODE_21_length_89747_cov_2.38517	89747
NODE_22_length_89331_cov_2.79575	89331
NODE_23_length_88274_cov_2.31494	88274
NODE_24_length_84147_cov_2.45632	84147
NODE_25_length_70657_cov_2.33538	70657
NODE_26_length_69009_cov_2.46397	69009
NODE_27_length_68935_cov_3.03366	68935
NODE_28_length_65916_cov_2.36529	65916
NODE_29_length_64999_cov_3.18468	64999
NODE_30_length_57592_cov_2.40979	57592
NODE_31_length_54443_cov_2.62325	54443
NODE_32_length_50203_cov_2.43759	50203
NODE_33_length_49185_cov_2.2802	49185
NODE_34_length_46189_cov_2.45576	46189
NODE_35_length_45750_cov_2.35916	45750
NODE_36_length_43339_cov_2.15395	43339
NODE_37_length_40688_cov_2.37685	40688
NODE_38_length_39904_cov_2.28029	39904
NODE_39_length_38643_cov_2.35295	38643
NODE_40_length_37985_cov_3.12378	37985
NODE_41_length_37857_cov_2.30015	37857
NODE_42_length_37581_cov_2.22958	37581
NODE_43_length_36327_cov_2.27909	36327
NODE_44_length_35780_cov_2.43183	35780
NODE_45_length_35280_cov_3.40889	35280
NODE_46_length_34600_cov_2.2397	34600
NODE_47_length_31242_cov_2.72992	31242
NODE_48_length_28833_cov_2.39678	28833
NODE_49_length_28473_cov_2.74255	28473
NODE_50_length_28234_cov_2.57334	28234
NODE_51_length_27875_cov_2.67879	27875
NODE_52_length_27741_cov_3.31539	27741
NODE_53_length_25248_cov_2.55334	25248
NODE_54_length_24748_cov_2.692	24748
NODE_55_length_24501_cov_2.30719	24501
NODE_56_length_22459_cov_3.08927	22459
NODE_57_length_21661_cov_2.37121	21661
NODE_58_length_21110_cov_2.97944	21110
NODE_59_length_21055_cov_2.12479	21055
NODE_60_length_20323_cov_4.19621	20323
NODE_61_length_20082_cov_2.20893	20082
NODE_62_length_19961_cov_2.76664	19961
NODE_63_length_19180_cov_2.53818	19180
NODE_64_length_19094_cov_2.67534	19094
NODE_65_length_19002_cov_2.59541	19002
NODE_66_length_18398_cov_2.1334	18398
NODE_67_length_17498_cov_2.55078	17498
NODE_68_length_16569_cov_2.71129	16569
NODE_69_length_16426_cov_2.63827	16426
NODE_70_length_15570_cov_2.60423	15570
NODE_71_length_15243_cov_2.49505	15243
NODE_72_length_14937_cov_2.44979	14937
NODE_73_length_14628_cov_2.47794	14628
NODE_74_length_14251_cov_2.92807	14251
NODE_75_length_13778_cov_2.29271	13778
NODE_76_length_13400_cov_2.62101	13400
NODE_77_length_12770_cov_4.67674	12770
NODE_78_length_12339_cov_2.36136	12339
NODE_79_length_11757_cov_2.42066	11757
NODE_80_length_11712_cov_2.82502	11712
NODE_81_length_11711_cov_2.6408	11711
NODE_82_length_11267_cov_3.19986	11267
NODE_83_length_10834_cov_2.87182	10834
NODE_84_length_10466_cov_2.92592	10466
NODE_85_length_10020_cov_3.21593	10020
NODE_86_length_9749_cov_2.5687	9749
NODE_87_length_9409_cov_2.46896	9409
NODE_88_length_9395_cov_2.68244	9395
NODE_89_length_9205_cov_2.60147	9205
NODE_90_length_9194_cov_3.64431	9194
NODE_91_length_9094_cov_2.24069	9094
NODE_92_length_8276_cov_2.61966	8276
NODE_93_length_7915_cov_2.43283	7915
NODE_94_length_7844_cov_2.23964	7844
NODE_95_length_7748_cov_2.39352	7748
NODE_96_length_7720_cov_2.55637	7720
NODE_97_length_7020_cov_3.30053	7020
NODE_98_length_6941_cov_2.04239	6941
NODE_99_length_6808_cov_2.5977	6808
NODE_100_length_6377_cov_14.7048	6377
NODE_101_length_6147_cov_2.37351	6147
NODE_102_length_6103_cov_2.2555	6103
NODE_103_length_6017_cov_2.25177	6017
NODE_104_length_5875_cov_2.62829	5875
NODE_105_length_5848_cov_2.777	5848
NODE_106_length_5800_cov_3.44817	5800
NODE_107_length_5641_cov_3.16366	5641
NODE_108_length_5591_cov_2.30135	5591
NODE_109_length_5500_cov_2.36938	5500
NODE_110_length_5485_cov_4.37783	5485
NODE_111_length_5457_cov_3.12654	5457
NODE_112_length_5271_cov_2.62954	5271
NODE_113_length_5247_cov_2.51845	5247
NODE_114_length_5223_cov_2.29372	5223
NODE_115_length_4838_cov_2.0268	4838
NODE_116_length_4716_cov_2.0823	4716
NODE_117_length_4715_cov_4.38128	4715
NODE_118_length_4554_cov_2.2431	4554
NODE_119_length_4382_cov_2.28578	4382
NODE_120_length_4220_cov_2.46034	4220
NODE_121_length_4205_cov_131.647	4205
NODE_122_length_4087_cov_2.08726	4087
NODE_123_length_4054_cov_2.74918	4054
NODE_124_length_3944_cov_2.94252	3944
NODE_125_length_3837_cov_2.0297	3837
NODE_126_length_3626_cov_2.10746	3626
NODE_127_length_3587_cov_1.8168	3587
NODE_128_length_3536_cov_2.40471	3536
NODE_129_length_3459_cov_2.69881	3459
NODE_130_length_3449_cov_2.45015	3449
NODE_131_length_3418_cov_2.72612	3418
NODE_132_length_3352_cov_3.15874	3352
NODE_133_length_3309_cov_2.92928	3309
NODE_134_length_3308_cov_2.79308	3308
NODE_135_length_3221_cov_2.32864	3221
NODE_136_length_3184_cov_2.24182	3184
NODE_137_length_3176_cov_2.55866	3176
NODE_138_length_3176_cov_2.39487	3176
NODE_139_length_3097_cov_2.27452	3097
NODE_140_length_3093_cov_1.97295	3093
NODE_141_length_3027_cov_2.39242	3027
NODE_142_length_3008_cov_2.96012	3008
NODE_143_length_3005_cov_2.20337	3005
NODE_144_length_2951_cov_3.07118	2951
NODE_145_length_2870_cov_2.16204	2870
NODE_146_length_2837_cov_2.34733	2837
NODE_147_length_2809_cov_2.60406	2809
NODE_148_length_2753_cov_2.09382	2753
NODE_149_length_2728_cov_2.90148	2728
NODE_150_length_2710_cov_2.97702	2710
NODE_151_length_2634_cov_2.41144	2634
NODE_152_length_2616_cov_2.02026	2616
NODE_153_length_2614_cov_2.20557	2614
NODE_154_length_2593_cov_2.15718	2593
NODE_155_length_2554_cov_2.56212	2554
NODE_156_length_2540_cov_2.01352	2540
NODE_157_length_2428_cov_2.15457	2428
NODE_158_length_2403_cov_3.12066	2403
NODE_159_length_2218_cov_2.20245	2218
NODE_160_length_2127_cov_2.74803	2127
NODE_161_length_2124_cov_2.73383	2124
NODE_162_length_2112_cov_3.24491	2112
NODE_163_length_2059_cov_2.87806	2059
NODE_164_length_1904_cov_3.20055	1904
NODE_165_length_1882_cov_1.56451	1882
NODE_166_length_1793_cov_1.9876	1793
NODE_167_length_1757_cov_1.84318	1757
NODE_168_length_1720_cov_1.8575	1720
NODE_169_length_1660_cov_15.4459	1660
NODE_170_length_1646_cov_24.1577	1646
NODE_171_length_1640_cov_2.49578	1640
NODE_172_length_1625_cov_2.58716	1625
NODE_173_length_1604_cov_2.46276	1604
NODE_174_length_1610_cov_2.3726	1610
NODE_175_length_1610_cov_24.8657	1610
NODE_176_length_1610_cov_18.5619	1610
NODE_177_length_1593_cov_2.63989	1593
NODE_178_length_1591_cov_18.884	1591
NODE_179_length_1585_cov_2.49731	1585
NODE_180_length_1575_cov_10.7161	1575
NODE_181_length_1555_cov_2.09272	1555
NODE_182_length_1552_cov_2.18376	1552
NODE_183_length_1512_cov_0.0962491	1512
NODE_184_length_1479_cov_15.5601	1479
NODE_185_length_1457_cov_2.31443	1457
NODE_186_length_1441_cov_2.08942	1441
NODE_187_length_1426_cov_1.73173	1426
NODE_188_length_1402_cov_2.2264	1402
NODE_189_length_1383_cov_2.51869	1383
NODE_190_length_1291_cov_1.6745	1291
NODE_191_length_1262_cov_2.36543	1262
NODE_192_length_1250_cov_2.37098	1250
NODE_193_length_1230_cov_1.93722	1230
NODE_194_length_1217_cov_2.12612	1217
NODE_195_length_1204_cov_2.06154	1204
NODE_196_length_1197_cov_3.63661	1197
NODE_197_length_1165_cov_2.29081	1165
NODE_198_length_1162_cov_2.32079	1162
NODE_199_length_1142_cov_0.0220518	1142
NODE_200_length_1140_cov_1.99904	1140
NODE_201_length_1124_cov_3.80293	1124
NODE_202_length_1072_cov_2.09969	1072
NODE_203_length_1056_cov_2.53605	1056
NODE_204_length_1053_cov_2.34277	1053
NODE_205_length_1047_cov_2.25844	1047
NODE_206_length_1035_cov_2.17949	1035
NODE_207_length_1031_cov_2.87232	1031
NODE_208_length_1020_cov_2.00434	1020
