NODE_1_length_135327_cov_23.979578	135327
NODE_2_length_130871_cov_24.281757	130871
NODE_3_length_117709_cov_25.543757	117709
NODE_4_length_101206_cov_26.021528	101206
NODE_5_length_97620_cov_23.991548	97620
NODE_6_length_94144_cov_22.464480	94144
NODE_7_length_92301_cov_22.074164	92301
NODE_8_length_90250_cov_23.128924	90250
NODE_9_length_75221_cov_24.258915	75221
NODE_10_length_66784_cov_21.134525	66784
NODE_11_length_64151_cov_21.425450	64151
NODE_12_length_61817_cov_24.307586	61817
NODE_13_length_60048_cov_25.503413	60048
NODE_14_length_54711_cov_22.752217	54711
NODE_15_length_54346_cov_24.908113	54346
NODE_16_length_53544_cov_25.943539	53544
NODE_17_length_52742_cov_21.698033	52742
NODE_18_length_49042_cov_23.256220	49042
NODE_19_length_45185_cov_23.609104	45185
NODE_20_length_43637_cov_24.863112	43637
NODE_21_length_43145_cov_21.749523	43145
NODE_22_length_40229_cov_19.979053	40229
NODE_23_length_39266_cov_21.946703	39266
NODE_24_length_38088_cov_33.868365	38088
NODE_25_length_37510_cov_22.079689	37510
NODE_26_length_37256_cov_20.819521	37256
NODE_27_length_36826_cov_25.651816	36826
NODE_28_length_34374_cov_22.195229	34374
NODE_29_length_33932_cov_23.728383	33932
NODE_30_length_33646_cov_24.632954	33646
NODE_31_length_33022_cov_23.594285	33022
NODE_32_length_30729_cov_34.071662	30729
NODE_33_length_29366_cov_24.177297	29366
NODE_34_length_28855_cov_21.883981	28855
NODE_35_length_28754_cov_38.896846	28754
NODE_36_length_27330_cov_20.817226	27330
NODE_37_length_26421_cov_25.379288	26421
NODE_38_length_25958_cov_20.702567	25958
NODE_39_length_24592_cov_23.610832	24592
NODE_40_length_24085_cov_24.526588	24085
NODE_41_length_24062_cov_31.936328	24062
NODE_42_length_23341_cov_22.724907	23341
NODE_43_length_23295_cov_19.080801	23295
NODE_44_length_22557_cov_20.698350	22557
NODE_45_length_22427_cov_22.305247	22427
NODE_46_length_22180_cov_21.596608	22180
NODE_47_length_20618_cov_23.777951	20618
NODE_48_length_20479_cov_20.492531	20479
NODE_49_length_19762_cov_25.199134	19762
NODE_50_length_19280_cov_16.844306	19280
NODE_51_length_19152_cov_25.198055	19152
NODE_52_length_16814_cov_17.249655	16814
NODE_53_length_16156_cov_25.648574	16156
NODE_54_length_15570_cov_20.428414	15570
NODE_55_length_15568_cov_33.028755	15568
NODE_56_length_15250_cov_21.435826	15250
NODE_57_length_15095_cov_35.845537	15095
NODE_58_length_14807_cov_22.881063	14807
NODE_59_length_14280_cov_22.270119	14280
NODE_60_length_14231_cov_21.374716	14231
NODE_61_length_13988_cov_40.808600	13988
NODE_62_length_13594_cov_22.002376	13594
NODE_63_length_12992_cov_22.590672	12992
NODE_64_length_12856_cov_20.603111	12856
NODE_65_length_12029_cov_24.905646	12029
NODE_66_length_11985_cov_22.499916	11985
NODE_67_length_11808_cov_75.550552	11808
NODE_68_length_11702_cov_20.154816	11702
NODE_69_length_11675_cov_20.837374	11675
NODE_70_length_11576_cov_86.984802	11576
NODE_71_length_11451_cov_24.249647	11451
NODE_72_length_10222_cov_24.314611	10222
NODE_73_length_10066_cov_22.699869	10066
NODE_74_length_9871_cov_34.753079	9871
NODE_75_length_9670_cov_22.484229	9670
NODE_76_length_9407_cov_18.704526	9407
NODE_77_length_9187_cov_27.470640	9187
NODE_78_length_8749_cov_22.353398	8749
NODE_79_length_8676_cov_20.388700	8676
NODE_80_length_8629_cov_26.560809	8629
NODE_81_length_8413_cov_32.199976	8413
NODE_82_length_8026_cov_26.599696	8026
NODE_83_length_7856_cov_18.146203	7856
NODE_84_length_7802_cov_19.481694	7802
NODE_85_length_7546_cov_34.733118	7546
NODE_86_length_7281_cov_19.199609	7281
NODE_87_length_7162_cov_20.895807	7162
NODE_88_length_7161_cov_22.121410	7161
NODE_89_length_7011_cov_33.556363	7011
NODE_90_length_6985_cov_24.570283	6985
NODE_91_length_6979_cov_30.959574	6979
NODE_92_length_6321_cov_32.540039	6321
NODE_93_length_6301_cov_530.160674	6301
NODE_94_length_5977_cov_42.158120	5977
NODE_95_length_5736_cov_19.812801	5736
NODE_96_length_5598_cov_28.445074	5598
NODE_97_length_5583_cov_24.994685	5583
NODE_98_length_5494_cov_23.866406	5494
NODE_99_length_5462_cov_23.005811	5462
NODE_100_length_5011_cov_25.636568	5011
NODE_101_length_4998_cov_21.639704	4998
NODE_102_length_4977_cov_107.767010	4977
NODE_103_length_4849_cov_22.993859	4849
NODE_104_length_4689_cov_23.402455	4689
NODE_105_length_4550_cov_28.103550	4550
NODE_106_length_4471_cov_580.698435	4471
NODE_107_length_4412_cov_19.996966	4412
NODE_108_length_4345_cov_28.049787	4345
NODE_109_length_4322_cov_26.734923	4322
NODE_110_length_4142_cov_37.014944	4142
NODE_111_length_4123_cov_25.791542	4123
NODE_112_length_3863_cov_97.549251	3863
NODE_113_length_3353_cov_26.422815	3353
NODE_114_length_3326_cov_21.787121	3326
NODE_115_length_3187_cov_71.075490	3187
NODE_116_length_3181_cov_27.106090	3181
NODE_117_length_2935_cov_18.627493	2935
NODE_118_length_2709_cov_69.077072	2709
NODE_119_length_2657_cov_21.574704	2657
NODE_120_length_2651_cov_36.591521	2651
NODE_121_length_2622_cov_21.080962	2622
NODE_122_length_2446_cov_1185.056921	2446
NODE_123_length_2275_cov_24.962291	2275
NODE_124_length_2265_cov_116.044434	2265
NODE_125_length_2204_cov_20.197882	2204
NODE_126_length_2189_cov_28.638700	2189
NODE_127_length_2125_cov_1140.435435	2125
NODE_128_length_2025_cov_389.040569	2025
NODE_129_length_1878_cov_231.087950	1878
NODE_130_length_1819_cov_51.947400	1819
NODE_131_length_1772_cov_204.643161	1772
NODE_132_length_1760_cov_21.210043	1760
NODE_133_length_1712_cov_12.938801	1712
NODE_134_length_1678_cov_107.376531	1678
NODE_135_length_1671_cov_122.049223	1671
NODE_136_length_1615_cov_14.073925	1615
NODE_137_length_1550_cov_10.739986	1550
NODE_138_length_1494_cov_34.245062	1494
NODE_139_length_1466_cov_88.732636	1466
NODE_140_length_1431_cov_195.513037	1431
NODE_141_length_1422_cov_241.769112	1422
NODE_142_length_1416_cov_169.695112	1416
NODE_143_length_1338_cov_286.442609	1338
NODE_144_length_1335_cov_68.198675	1335
NODE_145_length_1324_cov_232.148705	1324
NODE_146_length_1323_cov_66.805184	1323
NODE_147_length_1314_cov_20.293176	1314
NODE_148_length_1257_cov_212.108850	1257
NODE_149_length_1257_cov_18.653097	1257
NODE_150_length_1239_cov_32.779676	1239
NODE_151_length_1235_cov_132.675090	1235
NODE_152_length_1153_cov_90.813840	1153
NODE_153_length_1128_cov_435.423576	1128
NODE_154_length_1079_cov_17.462185	1079
NODE_155_length_1063_cov_91.995726	1063
NODE_156_length_1058_cov_101.102041	1058
NODE_157_length_1049_cov_15.710412	1049
NODE_158_length_1045_cov_23.161220	1045
