NODE_1_length_710471_cov_33.316364	710471
NODE_2_length_341656_cov_27.764846	341656
NODE_3_length_303578_cov_24.565235	303578
NODE_4_length_295249_cov_37.514977	295249
NODE_5_length_259740_cov_26.795276	259740
NODE_6_length_245984_cov_25.160719	245984
NODE_7_length_242295_cov_34.085362	242295
NODE_8_length_239163_cov_31.942398	239163
NODE_9_length_223969_cov_31.657893	223969
NODE_10_length_193077_cov_25.171848	193077
NODE_11_length_192754_cov_27.453057	192754
NODE_12_length_192436_cov_27.155136	192436
NODE_13_length_169047_cov_28.594500	169047
NODE_14_length_163866_cov_32.043295	163866
NODE_15_length_162296_cov_29.036820	162296
NODE_16_length_140541_cov_23.845693	140541
NODE_17_length_107833_cov_28.907461	107833
NODE_18_length_103990_cov_36.413256	103990
NODE_19_length_84610_cov_36.833967	84610
NODE_20_length_77546_cov_28.007582	77546
NODE_21_length_69862_cov_28.174891	69862
NODE_22_length_68713_cov_35.782959	68713
NODE_23_length_66024_cov_23.563197	66024
NODE_24_length_56516_cov_50.527585	56516
NODE_25_length_55750_cov_29.880391	55750
NODE_26_length_39193_cov_25.176803	39193
NODE_27_length_30563_cov_30.793830	30563
NODE_28_length_29919_cov_34.594925	29919
NODE_29_length_27653_cov_25.180557	27653
NODE_30_length_26818_cov_24.686748	26818
NODE_31_length_26375_cov_36.661689	26375
NODE_32_length_20579_cov_30.532955	20579
NODE_33_length_17306_cov_28.291752	17306
NODE_34_length_16860_cov_37.320265	16860
NODE_35_length_14551_cov_25.013588	14551
NODE_36_length_13811_cov_36.482827	13811
NODE_37_length_12834_cov_31.026678	12834
NODE_38_length_12271_cov_51.843626	12271
NODE_39_length_11517_cov_35.109658	11517
NODE_40_length_11343_cov_39.713445	11343
NODE_41_length_9466_cov_40.224114	9466
NODE_42_length_7425_cov_28.766648	7425
NODE_43_length_6375_cov_31.819782	6375
NODE_44_length_6371_cov_31.678091	6371
NODE_45_length_5684_cov_52.581069	5684
NODE_46_length_5294_cov_842.056319	5294
NODE_47_length_4994_cov_25.915143	4994
NODE_48_length_4473_cov_39.822595	4473
NODE_49_length_4199_cov_300.436149	4199
NODE_50_length_2213_cov_29.137584	2213
NODE_51_length_2170_cov_39.953989	2170
NODE_52_length_1768_cov_39.320536	1768
NODE_53_length_1569_cov_57.688627	1569
NODE_54_length_1549_cov_35.350914	1549
NODE_55_length_1539_cov_41.453966	1539
NODE_56_length_1369_cov_292.892915	1369
NODE_57_length_1224_cov_144.251595	1224
NODE_58_length_1106_cov_55.260470	1106
NODE_59_length_1088_cov_186.170656	1088
