NODE_1_length_309485_cov_29.471502	309485
NODE_2_length_216641_cov_23.870780	216641
NODE_3_length_177356_cov_37.617049	177356
NODE_4_length_167690_cov_35.186288	167690
NODE_5_length_165187_cov_35.579280	165187
NODE_6_length_150219_cov_29.272093	150219
NODE_7_length_135359_cov_28.054647	135359
NODE_8_length_128669_cov_29.973005	128669
NODE_9_length_126464_cov_36.769070	126464
NODE_10_length_118230_cov_25.068838	118230
NODE_11_length_112207_cov_33.126320	112207
NODE_12_length_108559_cov_25.598550	108559
NODE_13_length_104918_cov_23.730483	104918
NODE_14_length_100327_cov_27.734681	100327
NODE_15_length_97173_cov_33.538817	97173
NODE_16_length_96719_cov_25.390074	96719
NODE_17_length_94715_cov_37.688343	94715
NODE_18_length_94376_cov_40.299165	94376
NODE_19_length_93639_cov_36.973105	93639
NODE_20_length_90981_cov_32.742158	90981
NODE_21_length_90898_cov_39.897313	90898
NODE_22_length_86470_cov_73.636809	86470
NODE_23_length_84617_cov_26.118878	84617
NODE_24_length_80373_cov_29.362809	80373
NODE_25_length_77647_cov_28.884985	77647
NODE_26_length_77640_cov_30.012966	77640
NODE_27_length_75933_cov_34.365116	75933
NODE_28_length_75117_cov_23.890545	75117
NODE_29_length_59361_cov_24.435865	59361
NODE_30_length_56356_cov_36.323090	56356
NODE_31_length_52129_cov_87.892446	52129
NODE_32_length_51734_cov_26.421784	51734
NODE_33_length_51340_cov_38.045750	51340
NODE_34_length_50843_cov_32.918507	50843
NODE_35_length_50003_cov_26.824445	50003
NODE_36_length_49433_cov_29.145358	49433
NODE_37_length_43106_cov_28.944717	43106
NODE_38_length_41912_cov_38.304272	41912
NODE_39_length_41709_cov_38.390770	41709
NODE_40_length_40546_cov_37.846706	40546
NODE_41_length_39283_cov_24.587266	39283
NODE_42_length_37433_cov_36.290892	37433
NODE_43_length_37345_cov_31.334059	37345
NODE_44_length_36260_cov_40.098027	36260
NODE_45_length_36102_cov_26.639917	36102
NODE_46_length_32976_cov_24.475509	32976
NODE_47_length_31984_cov_31.086072	31984
NODE_48_length_31249_cov_37.662939	31249
NODE_49_length_30120_cov_39.975528	30120
NODE_50_length_28835_cov_35.491187	28835
NODE_51_length_28416_cov_39.878186	28416
NODE_52_length_27048_cov_79.559155	27048
NODE_53_length_26639_cov_40.894237	26639
NODE_54_length_25237_cov_24.578096	25237
NODE_55_length_25173_cov_22.358860	25173
NODE_56_length_21452_cov_22.625463	21452
NODE_57_length_20234_cov_27.618242	20234
NODE_58_length_19653_cov_30.665472	19653
NODE_59_length_18500_cov_32.737495	18500
NODE_60_length_18480_cov_27.564431	18480
NODE_61_length_18297_cov_27.827518	18297
NODE_62_length_16775_cov_29.090882	16775
NODE_63_length_15858_cov_27.200687	15858
NODE_64_length_15370_cov_35.574296	15370
NODE_65_length_14868_cov_28.406960	14868
NODE_66_length_14822_cov_29.021028	14822
NODE_67_length_14096_cov_58.059489	14096
NODE_68_length_13549_cov_29.881165	13549
NODE_69_length_12745_cov_28.033048	12745
NODE_70_length_12510_cov_32.338932	12510
NODE_71_length_11506_cov_29.655769	11506
NODE_72_length_11219_cov_37.467815	11219
NODE_73_length_11138_cov_31.471892	11138
NODE_74_length_10273_cov_38.981273	10273
NODE_75_length_10038_cov_33.665725	10038
NODE_76_length_9791_cov_36.124897	9791
NODE_77_length_9685_cov_36.620318	9685
NODE_78_length_9557_cov_36.069141	9557
NODE_79_length_9100_cov_37.912404	9100
NODE_80_length_8540_cov_38.218709	8540
NODE_81_length_8370_cov_31.446682	8370
NODE_82_length_8023_cov_100.633232	8023
NODE_83_length_7911_cov_26.101490	7911
NODE_84_length_7656_cov_38.556913	7656
NODE_85_length_6760_cov_80.574702	6760
NODE_86_length_6357_cov_141.200000	6357
NODE_87_length_5715_cov_78.573193	5715
NODE_88_length_5482_cov_36.913352	5482
NODE_89_length_5136_cov_22.646836	5136
NODE_90_length_4535_cov_32.845054	4535
NODE_91_length_4396_cov_44.648161	4396
NODE_92_length_4395_cov_25.589269	4395
NODE_93_length_3898_cov_28.187749	3898
NODE_94_length_2756_cov_20.063903	2756
NODE_95_length_2698_cov_26.357448	2698
NODE_96_length_2693_cov_57.504677	2693
NODE_97_length_2583_cov_83.009772	2583
NODE_98_length_1830_cov_46.509689	1830
NODE_99_length_1801_cov_19.216846	1801
NODE_100_length_1687_cov_143.139744	1687
NODE_101_length_1678_cov_135.947776	1678
NODE_102_length_1632_cov_51.629236	1632
NODE_103_length_1632_cov_28.702990	1632
NODE_104_length_1552_cov_35.893333	1552
NODE_105_length_1464_cov_318.802543	1464
NODE_106_length_1343_cov_99.144737	1343
NODE_107_length_1329_cov_265.472546	1329
NODE_108_length_1283_cov_322.621107	1283
NODE_109_length_1258_cov_191.273210	1258
NODE_110_length_1188_cov_349.322337	1188
