NODE_1_length_1032191_cov_22.091071	1032191
NODE_2_length_473650_cov_25.237796	473650
NODE_3_length_462730_cov_23.697367	462730
NODE_4_length_308129_cov_25.166489	308129
NODE_5_length_302577_cov_22.737686	302577
NODE_6_length_277144_cov_24.603021	277144
NODE_7_length_276245_cov_24.263380	276245
NODE_8_length_274208_cov_23.994542	274208
NODE_9_length_266423_cov_20.532073	266423
NODE_10_length_240972_cov_22.293172	240972
NODE_11_length_224927_cov_26.633541	224927
NODE_12_length_196785_cov_22.029966	196785
NODE_13_length_146391_cov_20.914935	146391
NODE_14_length_141457_cov_25.145291	141457
NODE_15_length_130150_cov_23.635911	130150
NODE_16_length_102101_cov_23.779052	102101
NODE_17_length_99672_cov_26.171741	99672
NODE_18_length_86587_cov_25.803713	86587
NODE_19_length_75479_cov_21.653201	75479
NODE_20_length_64451_cov_32.770956	64451
NODE_21_length_61807_cov_32.760003	61807
NODE_22_length_42049_cov_23.156672	42049
NODE_23_length_34691_cov_27.802309	34691
NODE_24_length_32650_cov_77.778464	32650
NODE_25_length_26357_cov_30.663324	26357
NODE_26_length_20168_cov_22.619380	20168
NODE_27_length_19616_cov_28.953553	19616
NODE_28_length_18249_cov_30.244951	18249
NODE_29_length_16758_cov_36.746678	16758
NODE_30_length_9046_cov_28.965355	9046
NODE_31_length_8189_cov_30.867527	8189
NODE_32_length_6981_cov_32.593814	6981
NODE_33_length_5144_cov_31.312338	5144
NODE_34_length_4566_cov_27.124578	4566
NODE_35_length_4543_cov_4472.179121	4543
NODE_36_length_4466_cov_35.382577	4466
NODE_37_length_4193_cov_34.535416	4193
NODE_38_length_2853_cov_27.689655	2853
NODE_39_length_2438_cov_31.086543	2438
NODE_40_length_2061_cov_63.492244	2061
NODE_41_length_1796_cov_79.580587	1796
NODE_42_length_1729_cov_30.212235	1729
NODE_43_length_1445_cov_180.991654	1445
NODE_44_length_1341_cov_88.700988	1341
NODE_45_length_1338_cov_277.543353	1338
NODE_46_length_1313_cov_296.311973	1313
