NODE_1_length_1119342_cov_45.824487	1119342
NODE_2_length_775291_cov_55.447313	775291
NODE_3_length_616665_cov_58.242710	616665
NODE_4_length_416113_cov_51.886350	416113
NODE_5_length_368095_cov_62.804407	368095
NODE_6_length_348566_cov_59.590608	348566
NODE_7_length_311756_cov_63.749879	311756
NODE_8_length_218885_cov_62.498089	218885
NODE_9_length_200805_cov_51.968233	200805
NODE_10_length_133200_cov_66.097601	133200
NODE_11_length_130916_cov_72.995252	130916
NODE_12_length_124570_cov_54.564515	124570
NODE_13_length_109946_cov_50.008742	109946
NODE_14_length_94453_cov_67.225081	94453
NODE_15_length_86561_cov_66.446074	86561
NODE_16_length_66585_cov_46.780297	66585
NODE_17_length_61795_cov_137.275962	61795
NODE_18_length_61206_cov_62.193520	61206
NODE_19_length_60210_cov_49.007090	60210
NODE_20_length_56402_cov_75.278880	56402
NODE_21_length_53339_cov_51.436180	53339
NODE_22_length_47825_cov_63.738962	47825
NODE_23_length_39772_cov_68.479632	39772
NODE_24_length_24009_cov_77.964031	24009
NODE_25_length_12249_cov_131.254826	12249
NODE_26_length_6712_cov_73.925740	6712
NODE_27_length_6690_cov_64.734877	6690
NODE_28_length_5161_cov_68.507151	5161
NODE_29_length_4718_cov_63.344479	4718
NODE_30_length_4412_cov_143.389032	4412
NODE_31_length_3808_cov_81.903830	3808
NODE_32_length_3441_cov_64.462583	3441
NODE_33_length_3394_cov_146.631772	3394
NODE_34_length_2960_cov_65.912813	2960
NODE_35_length_2493_cov_1.217667	2493
NODE_36_length_2438_cov_74.239290	2438
NODE_37_length_2410_cov_134.936925	2410
NODE_38_length_1727_cov_232.960625	1727
NODE_39_length_1582_cov_369.890034	1582
NODE_40_length_1478_cov_81.629164	1478
NODE_41_length_1407_cov_169.811719	1407
NODE_42_length_1396_cov_152.920410	1396
NODE_43_length_1219_cov_2.449634	1219
NODE_44_length_1196_cov_343.988775	1196
NODE_45_length_1147_cov_80.751961	1147
NODE_46_length_1122_cov_624.242211	1122
NODE_47_length_1063_cov_676.138889	1063
NODE_48_length_1062_cov_71.284492	1062
