NODE_1_length_213531_cov_17.551335	213531
NODE_2_length_149481_cov_21.916306	149481
NODE_3_length_136968_cov_23.491074	136968
NODE_4_length_135143_cov_24.732565	135143
NODE_5_length_131298_cov_21.704523	131298
NODE_6_length_87718_cov_19.129899	87718
NODE_7_length_79628_cov_18.087282	79628
NODE_8_length_69317_cov_28.002081	69317
NODE_9_length_64884_cov_26.429822	64884
NODE_10_length_59585_cov_30.155286	59585
NODE_11_length_55562_cov_20.034166	55562
NODE_12_length_53856_cov_28.504104	53856
NODE_13_length_51934_cov_24.503040	51934
NODE_14_length_50242_cov_26.169271	50242
NODE_15_length_49055_cov_23.418104	49055
NODE_16_length_48733_cov_26.743859	48733
NODE_17_length_46509_cov_18.333491	46509
NODE_18_length_38895_cov_23.625851	38895
NODE_19_length_32210_cov_20.071003	32210
NODE_20_length_31365_cov_17.982457	31365
NODE_21_length_28931_cov_29.533780	28931
NODE_22_length_26579_cov_24.676168	26579
NODE_23_length_26160_cov_16.812815	26160
NODE_24_length_24730_cov_26.734585	24730
NODE_25_length_24583_cov_29.050540	24583
NODE_26_length_24225_cov_19.862727	24225
NODE_27_length_23626_cov_20.010894	23626
NODE_28_length_23568_cov_23.268376	23568
NODE_29_length_23031_cov_25.674118	23031
NODE_30_length_22649_cov_19.602478	22649
NODE_31_length_22552_cov_22.114961	22552
NODE_32_length_22273_cov_23.099567	22273
NODE_33_length_21358_cov_25.748057	21358
NODE_34_length_19901_cov_25.699909	19901
NODE_35_length_14388_cov_12.417502	14388
NODE_36_length_13105_cov_22.680305	13105
NODE_37_length_12829_cov_17.345300	12829
NODE_38_length_11316_cov_23.199482	11316
NODE_39_length_11245_cov_21.386760	11245
NODE_40_length_11035_cov_22.850935	11035
NODE_41_length_10420_cov_14.997085	10420
NODE_42_length_9728_cov_19.138631	9728
NODE_43_length_9652_cov_29.270551	9652
NODE_44_length_8365_cov_19.234280	8365
NODE_45_length_8149_cov_19.521441	8149
NODE_46_length_7473_cov_23.595971	7473
NODE_47_length_5551_cov_15.978429	5551
NODE_48_length_5499_cov_8.178518	5499
NODE_49_length_5253_cov_131.716738	5253
NODE_50_length_4695_cov_22.301664	4695
NODE_51_length_4661_cov_25.930966	4661
NODE_52_length_4372_cov_10.077032	4372
NODE_53_length_1894_cov_7.126203	1894
NODE_54_length_1457_cov_19.413534	1457
NODE_55_length_1129_cov_425.675649	1129
NODE_56_length_1077_cov_60.569474	1077
NODE_57_length_1056_cov_12.967033	1056
