1 genome_id
594 MIKI-NS02
1554 MIKI-NS03
2446 MIKI-NS06
301864 MIKI-NS08
21216 MIKI-NS09
6274 MIKI-NS10
3360 MIKI-NS11
4284 MIKI-NS12
9394 MIKI-NS13
832 MIKI-NS14
7838 MIKI-NS15
1690 MIKI-NS20
1152 MIKI-NS23
79814 MIKI-NS24
36686 MIKI-NS25
28140 SP100_S81
25622 SP101_S82
60 SP102_S82
3350 SP103_S83
112 SP105_S84
8722 SP106_S85
4444 SP108_S87
7086 SP109_S83
13744 SP10_S7
4558 SP110_S88
3952 SP111_S89
1320 SP112_S90
6656 SP113_S91
278 SP114_S92
2046 SP115_S93
48778 SP116_S94
12946 SP117_S95
180 SP118_S96
3396 SP119_S1
6150 SP11_S8
2662824 SP120_S2
414 SP121_S3
4830 SP122_S4
32884 SP124_S6
10638 SP125_S84
4024 SP126_S7
139836 SP127_S8
414 SP128_S9
21010 SP129_S10
1184 SP12_S9
544 SP130_S11
40 SP131_S12
10430 SP132_S13
34 SP133_S14
2962 SP134_S15
526 SP135_S16
75158 SP136_S17
80850 SP137_S18
778 SP138_S19
4 SP139_S20
4520 SP13_S10
3580 SP140_S21
86244 SP141_S22
7506 SP142_S23
200784 SP143_S24
62864 SP144_S25
70 SP145_S26
5718 SP146_S27
2432 SP147_S28
120 SP148_S29
5012 SP149_S30
21138 SP14_S11
3714 SP150_S31
30 SP151_S32
15424 SP152_S33
52890 SP153_S34
1240 SP154_S35
1782 SP155_S36
2268 SP156_S37
1532 SP157_S38
29196 SP158_S39
282 SP159_S40
2748 SP15_S89
1602 SP160_S41
932 SP161_S42
9410 SP162_S43
68 SP163_S44
418 SP164_S45
88 SP165_S46
27434 SP166_S47
132474 SP167_S48
56 SP168_S49
2288 SP169_S50
716 SP16_S12
1454 SP170_S51
12396 SP171_S52
3566 SP172_S53
8368 SP173_S54
3856 SP174_S55
24192 SP176_S56
272 SP177_S57
2416 SP178_S58
3828 SP179_S59
1942 SP17_S90
11966 SP180_S96
3238 SP181_S61
2004 SP182_S62
50896 SP184_S64
468 SP185_S65
7686 SP187_S66
5622 SP188_S67
956 SP189_S68
768 SP18_S91
7666 SP190_S69
35062 SP191_S70
24 SP192_S71
47534 SP194_S73
776 SP195_S74
21112 SP196_S75
58 SP198_S01
214 SP1_S85
194 SP20_S77
1852 SP21_S92
22200 SP22_S78
62 SP23_S93
2488 SP24_S13
14906 SP25_S14
17646 SP27_S15
866 SP2_S86
3824 SP30_S17
68 SP31_S18
838 SP33_S20
173364 SP34_S21
4576 SP35_S22
1448 SP36_S23
14920 SP38_S25
622 SP39_S26
228 SP3_S87
18524 SP40_S27
944 SP41_S28
250 SP42_S29
610 SP43_S30
6266 SP44_S31
2822 SP45_S32
16172 SP46_S33
181840 SP47_S34
706 SP48_S35
38712 SP49_S36
478 SP4_S3
19896 SP50_S37
29552 SP52_S38
3402 SP53_S39
262 SP54_S40
1914 SP55_S41
234 SP56_S42
6042 SP57_S43
2288 SP58_S44
210 SP59_S47
486070 SP60_S48
980 SP61_S45
42114 SP62_S46
14060 SP63_S49
12592 SP64_S79
362 SP65_S80
15044 SP67_S50
37074 SP68_S51
16774 SP69_S52
300 SP6_S88
9920 SP70_S53
168 SP71_S54
780 SP72_S55
2798 SP73_S56
8362 SP74_S57
690 SP75_S58
6868 SP76_S59
15802 SP77_S60
5358 SP78_S61
3898 SP79_S62
215284 SP7_S4
58 SP80_S63
13158 SP81_S64
47804 SP82_S65
1180 SP83_S66
10576 SP84_S67
406 SP85_S68
26 SP86_S69
38298 SP87_S70
17252 SP88_S94
16450 SP8_S5
3848 SP91_S72
960 SP92_S73
474 SP93_S74
8262 SP94_S75
136 SP95_S76
174 SP96_S77
6200 SP97_S78
104236 SP99_S80
6258 SP9_S6
51680 spades_And10026_S11_L001
222 spades_And10054_S9_L001
11320 spades_And10062_S12_L001
60524 spades_And10073_S10_L001
377788 spades_And10925_S5_L001
312 spades_And11624_S6_L001
7670 spades_And12875_S7_L001
701708 spades_And4180_S6_L001
19400 spades_And4191_S5_L001
6184 spades_And4246_S5_L001
2460 spades_And4355_S8_L001
3428 spades_And4366_S2_L001
269484 spades_AND4471_S1_L001
123798 spades_And4500_S1_L001
191516 spades_And4543_S2_L001
7970 spades_And4613_S9_L001
342 spades_And4621_S3_L001
17742 spades_And4858_S9_L001
9424 spades_And4892_S4_L001
682 spades_And4902_S2_L001
3688 spades_And4955_S10_L001
6226 spades_And5042_S4_L001
4894 spades_And5141_S4_L001
8878 spades_And5192_S3_L001
1016 spades_And5213_S1_L001
154 spades_And5232_S2_L001
4642 spades_And5237_S4_L001
104 spades_And5284_S5_L001
8212 spades_And5315_S3_L001
738 spades_And5331_S1_L001
2456 spades_And5388_S8_L001
4480 spades_And5444_S7_L001
13888 spades_And5527_S8_L001
74490 spades_And5533_S9_L001
15614 spades_And6098_S1_L001
446 spades_And6100_S3_L001
1196 spades_And6166_S1_L001
58050 spades_And6241_S2_L001
13726 spades_And6342_S10_L001
3762 spades_And6399_S9_L001
8254 spades_And6400_S11_L001
482 spades_And6442_S8_L001
22162 spades_And6884_S7_L001
8200 spades_And7051_S7_L001
14342 spades_And7187_S3_L001
5182 spades_And7225_S6_L001
2586 spades_And7556_S8_L001
7272 spades_AND8064_S11_L001
5572 spades_AND8281_S12_L001
19430 spades_AND8302_S10_L001
8250 spades_And8344_S10_L001
6142 spades_And8381_S10_L001
134308 spades_And8382_S4_L001
2672 spades_And8388_S5_L001
11278 spades_And8423_S6_L001
409898 spades_And8454_S5_L001
12976 spades_And8457_S3_L001
1430 spades_And8655_S10_L001
21216 spades_And8688_S9_L001
164536 spades_And8861_S3_L001
18600 spades_And8909_S4_L001
3584 spades_And8926_S4_L001
7160 spades_And9053_S12_L001
15558 spades_And9076_S11_L001
1816 spades_And9183_S10_L001
35514 spades_AND9183_S11_L001
708 spades_And9205_S9_L001
1814 spades_And9353_S7_L001
920 spades_And9387_S6_L001
28002 spades_And9426_S4_L001
4234 spades_And9454_S3_L001
7490 spades_And9653_S7_L001
20224 spades_And9693_S1_L001
5334 spades_And9722_S8_L001
74642 spades_And9746_S7_L001
14028 spades_And9855_S12_L001
3552 spades_ESBL10011_S11_L001
119946 spades_ESBL10030_S2_L001
11530 spades_ESBL10055_S8_L001
112 spades_ESBL10056_S9_L001
25630 spades_ESBL1009_S1_L001
4756 spades_ESBL5402_S6_L001
1122 spades_ESBL5481_S10_L001
26644 spades_ESBL5497_S3_L001
2868 spades_ESBL5533_S4_L001
7960 spades_ESBL5609_S2_L001
121992 spades_ESBL5613_S5_L001
35502 spades_ESBL5621_S1_L001
2832 spades_ESBL5660_S7_L001
5928 spades_ESBL5717_S8_L001
888 spades_ESBL5734_S3_L001
3350 spades_ESBL5772_S6_L001
2400 spades_ESBL5780_S5_L001
23350 spades_ESBL5784_S3_L001
80264 spades_ESBL5786_S5_L001
4774 spades_ESBL5791_S4_L001
25454 spades_ESBL5792_S6_L001
8116 spades_ESBL5808_S8_L001
148 spades_ESBL5817_S7_L001
157646 spades_ESBL5827_S10_L001
87382 spades_ESBL5852_S11_L001
31932 spades_ESBL5872_S5_L001
402 spades_ESBL5909_S5_L001
110024 spades_ESBL5911_S4_L001
7522 spades_ESBL6101_S9_L001
6536 spades_ESBL6164_S11_L001
42470 spades_ESBL6200_S12_L001
500 spades_ESBL6210_S10_L001
6406 spades_ESBL6270_S10_L001
706 spades_ESBL6351_S5_L001
82258 spades_ESBL6364_S9_L001
35448 spades_ESBL6409_S4_L001
355722 spades_ESBL6418_S2_L001
1134 spades_ESBL6455_S6_L001
28902 spades_ESBL6515_S2_L001
64 spades_ESBL6620_S4_L001
13010 spades_ESBL6628_S5_L001
25250 spades_ESBL6643_S3_L001
5274 spades_ESBL6661_S8_L001
7556 spades_ESBL6724_S11_L001
9722 spades_ESBL6759Q_S12_L001
976 spades_ESBL6760_S6_L001
37540 spades_ESBL6769_S11_L001
2568 spades_ESBL6792_S10_L001
10830 spades_ESBL6983_S3_L001
1626 spades_ESBL6984_S1_L001
49732 spades_ESBL7021_S2_L001
822 spades_ESBL7234_S12_L001
100008 spades_ESBL7347_S10_L001
6612 spades_ESBL7348_S6_L001
9468 spades_ESBL7359_S3_L001
5100 spades_ESBL7382_S4_L001
3002 spades_ESBL7388_S7_L001
11988 spades_ESBL7410_S11_L001
1922 spades_ESBL7424_S8_L001
19642 spades_ESBL7431_S12_L001
60076 spades_ESBL7525_S1_L001
36150 spades_ESBL7531_S9_L001
2356 spades_ESBL7532_S2_L001
79390 spades_ESBL7534_S10_L001
3518 spades_ESBL7553_S11_L001
778 spades_ESBL7586_S7_L001
41944 spades_ESBL7634_S2_L001
33896 spades_ESBL7810_S9_L001
1758 spades_ESBL7862_S8_L001
1846 spades_ESBL8075_S12_L001
3100 spades_ESBL8159_S1_L001
534 spades_ESBL8341_S10_L001
6406 spades_ESBL8411_S7_L001
514 spades_ESBL8514_S7_L001
1264 spades_ESBL8604_S8_L001
68566 spades_ESBL8855_S12_L001
37952 spades_ESBL8873_S6_L001
8538 spades_ESBL8909_S7_L001
373812 spades_ESBL8953_S1_L001
2936 spades_ESBL8956_S2_L001
714 spades_ESBL8960_S8_L001
9472 spades_ESBL9044_S9_L001
98932 spades_ESBL9046_S6_L001
2054 spades_ESBL9166_S11_L001
3326 spades_ESBL9224_S2_L001
5450 spades_ESBL9250_S3_L001
37596 spades_ESBL9251_S1_L001
5628 spades_ESBL9318_S2_L001
8344 spades_ESBL9336_S1_L001
3654 spades_ESBL9440_S6_L001
4754 spades_ESBL9654_S5_L001
70 spades_ESBL9656_S7_L001
7398 spades_ESBL9861_S4_L001
6524 spades_ESBL9875_S5_L001
1636 spades_ESBL9915_S6_L001
216 spades_MRSA7113_S2_L001
11974 spades_MRSA7119_S2_L001
2768 spades_MRSA7124_S4_L001
408 spades_MRSA7129_S1_L001
2070 spades_MRSA7129_S8_L001
1250 spades_MRSA7133_S3_L001
1166 spades_MRSA7172_S1_L001
654 spades_MRSA7231_S7_L001
25074 spades_MRSA7286_S4_L001
2606 spades_MRSA7295_S3_L001
7390 spades_MRSA7796_S10_L001
478 spades_MRSA7830_S9_L001
10890 spades_MRSA8007_S12_L001
6770 spades_MRSA8013_S11_L001
1538 spades_MRSA8186_S9_L001
84934 spades_MRSA8187_S8_L001
3700 spades_MRSA8339_S5_L001
574 spades_MRSA8595_S7_L001
45506 spades_MRSA8602_S6_L001
164 spades_MRSA8758_S5_L001
4576 spades_MRSA9344_S6_L001
2362 spades_VRE2224_S14_L001
136356 spades_VRE2237_S15_L001
68460 spades_VRE2392_S22_L001
320 spades_VRE2770_S9_L001
152674 spades_VRE2857_S10_L001
5496 spades_VRE2906_S11_L001
11686 spades_VRE2913_S13_L001
1190 spades_VRE2941_S2_L001
776 spades_VRE2943_S1_L001
2058 spades_VRE2961_S3_L001
2482 spades_VRE3021_S4_L001
4804 spades_VRE3043_S21_L001
8590 spades_VRE3056_S20_L001
4632 spades_VRE3253_S17_L001
866 spades_VRE3277_S16_L001
65112 spades_VRE3342_S6_L001
2358 spades_VRE3387_S5_L001
189894 spades_VRE3766_S8_L001
50828 spades_VRE3783_S7_L001
12516 spades_VRE3786_S19_L001
198 spades_VRE3967_S23_L001
