1 genome_id
20648 MIKI-NS02
47238 MIKI-NS03
10516 MIKI-NS06
888 MIKI-NS08
808 MIKI-NS09
302 MIKI-NS10
334 MIKI-NS11
458 MIKI-NS12
1908 MIKI-NS13
8228 MIKI-NS14
26528 MIKI-NS15
4370 MIKI-NS20
37036 MIKI-NS23
954 MIKI-NS24
20166 MIKI-NS25
3286 SP100_S81
3022 SP101_S82
658 SP102_S82
2872 SP103_S83
41496 SP105_S84
906 SP106_S85
8896 SP107_S86
1430 SP108_S87
562 SP109_S83
3984 SP10_S7
28024 SP110_S88
150090 SP111_S89
2792 SP112_S90
2888 SP113_S91
590 SP114_S92
158 SP115_S93
1824 SP116_S94
1224 SP117_S95
24418 SP118_S96
571052 SP119_S1
2356 SP11_S8
19262 SP120_S2
4918 SP121_S3
114 SP122_S4
10042 SP124_S6
120 SP125_S84
1724 SP126_S7
1928 SP127_S8
1086 SP128_S9
22184 SP129_S10
5344 SP12_S9
1268 SP130_S11
152 SP131_S12
4050 SP133_S14
176 SP134_S15
980 SP135_S16
3434 SP136_S17
2868 SP137_S18
8568 SP138_S19
25578 SP139_S20
14342 SP13_S10
44 SP140_S21
12602 SP141_S22
9578 SP142_S23
6338 SP143_S24
3484 SP144_S25
3672 SP145_S26
1124 SP146_S27
2732 SP147_S28
37982 SP148_S29
5942 SP149_S30
5070 SP14_S11
100 SP150_S31
4 SP151_S32
20 SP152_S33
62 SP153_S34
1232 SP154_S35
41074 SP155_S36
1128 SP156_S37
182 SP157_S38
5780 SP158_S39
1300 SP159_S40
17516 SP15_S89
5092 SP160_S41
206 SP161_S42
14544 SP162_S43
8490 SP163_S44
4352 SP164_S45
888 SP165_S46
276 SP166_S47
342 SP167_S48
14604 SP168_S49
2 SP169_S50
2556 SP16_S12
12 SP170_S51
298 SP171_S52
3288 SP173_S54
14774 SP174_S55
112088 SP176_S56
3478 SP177_S57
32 SP178_S58
516 SP179_S59
62 SP17_S90
31542 SP180_S96
3388 SP181_S61
284 SP182_S62
908 SP184_S64
102 SP185_S65
10190 SP187_S66
888 SP188_S67
6394 SP189_S68
22394 SP18_S91
64 SP190_S69
134 SP191_S70
96 SP192_S71
2234 SP194_S73
8054 SP195_S74
9106 SP196_S75
1320 SP198_S01
3708 SP1_S85
1252 SP20_S77
43050 SP21_S92
102460 SP22_S78
12236 SP23_S93
2818 SP24_S13
708 SP25_S14
10832 SP27_S15
622 SP2_S86
2008 SP30_S17
11478 SP31_S18
248 SP32_S19
22082 SP33_S20
77644 SP34_S21
22928 SP35_S22
1391110 SP36_S23
5332 SP38_S25
1824 SP39_S26
1682 SP3_S87
15044 SP40_S27
2630 SP41_S28
8150 SP42_S29
688 SP43_S30
29210 SP44_S31
46180 SP45_S32
131762 SP46_S33
660 SP47_S34
2102 SP48_S35
1190 SP49_S36
248 SP4_S3
1148 SP50_S37
994 SP52_S38
2256 SP53_S39
598 SP54_S40
12254 SP55_S41
16266 SP56_S42
3728 SP57_S43
196 SP58_S44
1722 SP59_S47
43274 SP60_S48
1308 SP61_S45
3486 SP62_S46
776 SP63_S49
238 SP64_S79
19272 SP65_S80
31848 SP67_S50
1322 SP68_S51
906 SP69_S52
26146 SP6_S88
172 SP70_S53
810 SP71_S54
1880 SP72_S55
33446 SP73_S56
1768 SP74_S57
107732 SP75_S58
1650 SP76_S59
2480 SP77_S60
1708 SP78_S61
1624 SP79_S62
1494 SP7_S4
1178 SP80_S63
3284 SP81_S64
14502 SP82_S65
30656 SP83_S66
36164 SP84_S67
840 SP85_S68
1298 SP86_S69
3970 SP87_S70
492 SP88_S94
4576 SP8_S5
3838 SP91_S72
718 SP92_S73
4 SP93_S74
724 SP94_S75
206 SP95_S76
2456 SP96_S77
9856 SP97_S78
698 SP99_S80
854986 spades_And10026_S11_L001
4610 spades_And10054_S9_L001
2810 spades_And10062_S12_L001
516 spades_And10073_S10_L001
159266 spades_And10925_S5_L001
5650 spades_And11624_S6_L001
850 spades_And12875_S7_L001
6248 spades_And4180_S6_L001
5014 spades_And4191_S5_L001
5192 spades_And4246_S5_L001
4970 spades_And4355_S8_L001
6824 spades_And4366_S2_L001
30398 spades_AND4471_S1_L001
14146 spades_And4500_S1_L001
89664 spades_And4543_S2_L001
138 spades_And4613_S9_L001
8190 spades_And4621_S3_L001
96306 spades_And4858_S9_L001
688 spades_And4892_S4_L001
286 spades_And4902_S2_L001
2846 spades_And4955_S10_L001
1284 spades_And5042_S4_L001
56800 spades_And5141_S4_L001
116524 spades_And5192_S3_L001
4154 spades_And5213_S1_L001
2108 spades_And5232_S2_L001
5374 spades_And5237_S4_L001
2780 spades_And5284_S5_L001
38354 spades_And5315_S3_L001
30320 spades_And5331_S1_L001
37390 spades_And5388_S8_L001
4046 spades_And5444_S7_L001
13602 spades_And5527_S8_L001
2036 spades_And5533_S9_L001
886 spades_And6098_S1_L001
14892 spades_And6100_S3_L001
68574 spades_And6166_S1_L001
13116 spades_And6241_S2_L001
133360 spades_And6342_S10_L001
574 spades_And6399_S9_L001
35754 spades_And6400_S11_L001
10224 spades_And6442_S8_L001
660 spades_And6884_S7_L001
19964 spades_And7051_S7_L001
2148 spades_And7187_S3_L001
12050 spades_And7225_S6_L001
10992 spades_And7556_S8_L001
14386 spades_AND8064_S11_L001
33562 spades_AND8281_S12_L001
6820 spades_AND8302_S10_L001
22298 spades_And8344_S10_L001
292420 spades_And8381_S10_L001
1344 spades_And8382_S4_L001
4958 spades_And8388_S5_L001
16066 spades_And8423_S6_L001
160 spades_And8454_S5_L001
25684 spades_And8457_S3_L001
1038 spades_And8655_S10_L001
164376 spades_And8688_S9_L001
2004 spades_And8861_S3_L001
2832 spades_And8909_S4_L001
64036 spades_And8926_S4_L001
35682 spades_And9053_S12_L001
18962 spades_And9076_S11_L001
6492 spades_And9183_S10_L001
21670 spades_AND9183_S11_L001
65148 spades_And9205_S9_L001
19090 spades_And9353_S7_L001
8300 spades_And9387_S6_L001
24638 spades_And9426_S4_L001
10474 spades_And9454_S3_L001
1780 spades_And9653_S7_L001
10894 spades_And9693_S1_L001
13930 spades_And9722_S8_L001
874 spades_And9746_S7_L001
4814 spades_And9855_S12_L001
23332 spades_ESBL10011_S11_L001
8364 spades_ESBL10030_S2_L001
204846 spades_ESBL10055_S8_L001
84 spades_ESBL10056_S9_L001
1390 spades_ESBL1009_S1_L001
175712 spades_ESBL5402_S6_L001
7736 spades_ESBL5481_S10_L001
221326 spades_ESBL5497_S3_L001
7336 spades_ESBL5533_S4_L001
22840 spades_ESBL5609_S2_L001
2258 spades_ESBL5613_S5_L001
866 spades_ESBL5621_S1_L001
808 spades_ESBL5660_S7_L001
85028 spades_ESBL5717_S8_L001
4692 spades_ESBL5734_S3_L001
560 spades_ESBL5772_S6_L001
960 spades_ESBL5780_S5_L001
78 spades_ESBL5784_S3_L001
1974 spades_ESBL5786_S5_L001
8102 spades_ESBL5791_S4_L001
31156 spades_ESBL5792_S6_L001
4592 spades_ESBL5808_S8_L001
146016 spades_ESBL5817_S7_L001
286 spades_ESBL5827_S10_L001
143038 spades_ESBL5852_S11_L001
21392 spades_ESBL5872_S5_L001
3342 spades_ESBL5909_S5_L001
9504 spades_ESBL5911_S4_L001
31914 spades_ESBL6101_S9_L001
20944 spades_ESBL6164_S11_L001
13626 spades_ESBL6200_S12_L001
7220 spades_ESBL6210_S10_L001
1040 spades_ESBL6270_S10_L001
50810 spades_ESBL6351_S5_L001
608 spades_ESBL6364_S9_L001
24782 spades_ESBL6409_S4_L001
83104 spades_ESBL6418_S2_L001
140 spades_ESBL6455_S6_L001
9996 spades_ESBL6515_S2_L001
7958 spades_ESBL6620_S4_L001
471912 spades_ESBL6628_S5_L001
3430 spades_ESBL6643_S3_L001
21240 spades_ESBL6661_S8_L001
55482 spades_ESBL6724_S11_L001
2804 spades_ESBL6759Q_S12_L001
1954 spades_ESBL6760_S6_L001
241722 spades_ESBL6769_S11_L001
2844 spades_ESBL6792_S10_L001
50062 spades_ESBL6983_S3_L001
754 spades_ESBL6984_S1_L001
115254 spades_ESBL7021_S2_L001
18084 spades_ESBL7234_S12_L001
