1 genome_id
770 MIKI-NS02
4020 MIKI-NS03
980 MIKI-NS06
24716 MIKI-NS08
700 MIKI-NS09
3736 MIKI-NS10
13660 MIKI-NS11
9162 MIKI-NS12
188 MIKI-NS13
234132 MIKI-NS14
280526 MIKI-NS15
750 MIKI-NS20
9384 MIKI-NS23
8474 MIKI-NS24
35184 MIKI-NS25
19550 SP100_S81
16952 SP101_S82
1054 SP102_S82
42 SP103_S83
13000 SP105_S84
452 SP106_S85
10636 SP107_S86
430 SP108_S87
4208 SP109_S83
1502 SP10_S7
6876 SP110_S88
63060 SP111_S89
1134 SP112_S90
108368 SP113_S91
1436 SP114_S92
7166 SP115_S93
32 SP116_S94
1358 SP117_S95
54 SP118_S96
3372 SP119_S1
974 SP11_S8
2502 SP120_S2
150 SP121_S3
5668 SP122_S4
434 SP124_S6
22714 SP125_S84
236 SP126_S7
74316 SP127_S8
13678 SP128_S9
5282 SP129_S10
110 SP12_S9
22764 SP130_S11
1082 SP131_S12
6778 SP132_S13
136324 SP133_S14
154 SP134_S15
1822 SP135_S16
11648 SP136_S17
1090 SP137_S18
12488 SP138_S19
654 SP139_S20
3840 SP13_S10
466 SP140_S21
606 SP141_S22
922 SP142_S23
30208 SP143_S24
30980 SP144_S25
578 SP145_S26
2252 SP146_S27
13478 SP147_S28
4540 SP148_S29
100 SP149_S30
29354 SP14_S11
1162 SP150_S31
696616 SP151_S32
2484 SP152_S33
17948 SP153_S34
12262 SP154_S35
766 SP155_S36
2506 SP156_S37
103984 SP157_S38
262 SP158_S39
8002 SP159_S40
4236 SP15_S89
17282 SP160_S41
13756 SP161_S42
2618 SP162_S43
25874 SP163_S44
15824 SP164_S45
2816 SP165_S46
560 SP166_S47
17508 SP167_S48
44 SP168_S49
173318 SP169_S50
852 SP16_S12
140 SP170_S51
238762 SP171_S52
5904 SP172_S53
313974 SP173_S54
18016 SP174_S55
87104 SP176_S56
288 SP177_S57
15906 SP178_S58
6242 SP179_S59
12208 SP17_S90
19974 SP180_S96
29082 SP181_S61
2706 SP182_S62
594 SP184_S64
4 SP185_S65
910 SP187_S66
184 SP188_S67
5036 SP189_S68
44232 SP18_S91
4580 SP190_S69
1146 SP191_S70
52246 SP192_S71
4716 SP194_S73
522 SP195_S74
15702 SP196_S75
2342 SP198_S01
418 SP1_S85
6064 SP20_S77
6184 SP21_S92
1492 SP22_S78
9050 SP23_S93
12488 SP24_S13
488 SP25_S14
1340 SP27_S15
2814 SP2_S86
982 SP30_S17
1014 SP31_S18
10454 SP32_S19
14648 SP33_S20
14186 SP34_S21
24696 SP35_S22
4980 SP36_S23
3720 SP38_S25
1210 SP39_S26
133158 SP3_S87
12228 SP40_S27
14998 SP41_S28
1104 SP42_S29
168 SP43_S30
3916 SP44_S31
62744 SP45_S32
208 SP46_S33
1084 SP47_S34
4468 SP48_S35
9242 SP49_S36
3070 SP4_S3
3660 SP50_S37
26900 SP52_S38
1566 SP53_S39
1878 SP54_S40
2888 SP55_S41
558 SP56_S42
39458 SP57_S43
29370 SP58_S44
6044 SP59_S47
3400 SP60_S48
8296 SP61_S45
221688 SP62_S46
2340 SP63_S49
1906 SP64_S79
584 SP65_S80
658 SP67_S50
135238 SP68_S51
45592 SP69_S52
7054 SP6_S88
548 SP70_S53
624 SP71_S54
300 SP72_S55
7070 SP73_S56
1772 SP74_S57
486 SP75_S58
412 SP76_S59
1654 SP77_S60
1626 SP78_S61
28760 SP79_S62
6786 SP7_S4
96 SP80_S63
5116 SP81_S64
8 SP82_S65
43400 SP83_S66
3238 SP84_S67
4004 SP85_S68
237044 SP86_S69
610 SP87_S70
4590 SP88_S94
250 SP8_S5
116216 SP91_S72
3310 SP92_S73
12008 SP93_S74
266 SP94_S75
77792 SP95_S76
8992 SP96_S77
1264 SP97_S78
784 SP99_S80
3948 SP9_S6
7066 spades_And10026_S11_L001
21966 spades_And10054_S9_L001
6020 spades_And10062_S12_L001
4468 spades_And10073_S10_L001
268 spades_And10925_S5_L001
51398 spades_And11624_S6_L001
17678 spades_And12875_S7_L001
702 spades_And4180_S6_L001
574 spades_And4191_S5_L001
179206 spades_And4246_S5_L001
906 spades_And4355_S8_L001
660 spades_And4366_S2_L001
11332 spades_AND4471_S1_L001
3246 spades_And4500_S1_L001
160 spades_And4543_S2_L001
2766 spades_And4613_S9_L001
125008 spades_And4621_S3_L001
1102 spades_And4858_S9_L001
36926 spades_And4892_S4_L001
6430 spades_And4902_S2_L001
86126 spades_And4955_S10_L001
4906 spades_And5042_S4_L001
3544 spades_And5141_S4_L001
1100 spades_And5192_S3_L001
2278 spades_And5213_S1_L001
14736 spades_And5232_S2_L001
5450 spades_And5237_S4_L001
34236 spades_And5284_S5_L001
240 spades_And5315_S3_L001
107090 spades_And5331_S1_L001
35578 spades_And5388_S8_L001
1848 spades_And5444_S7_L001
2326 spades_And5527_S8_L001
942 spades_And5533_S9_L001
13902 spades_And6098_S1_L001
55280 spades_And6100_S3_L001
164586 spades_And6166_S1_L001
79004 spades_And6241_S2_L001
439596 spades_And6342_S10_L001
5438 spades_And6399_S9_L001
12734 spades_And6400_S11_L001
137426 spades_And6442_S8_L001
11656 spades_And6884_S7_L001
2374 spades_And7051_S7_L001
56356 spades_And7187_S3_L001
12084 spades_And7225_S6_L001
184490 spades_And7556_S8_L001
3018 spades_AND8064_S11_L001
2544 spades_AND8281_S12_L001
566 spades_AND8302_S10_L001
232 spades_And8344_S10_L001
29526 spades_And8381_S10_L001
5240 spades_And8382_S4_L001
68 spades_And8388_S5_L001
974 spades_And8423_S6_L001
6242 spades_And8454_S5_L001
5668 spades_And8457_S3_L001
11136 spades_And8655_S10_L001
96402 spades_And8688_S9_L001
5120 spades_And8861_S3_L001
10088 spades_And8909_S4_L001
334 spades_And8926_S4_L001
21196 spades_And9053_S12_L001
14424 spades_And9076_S11_L001
70192 spades_And9183_S10_L001
224 spades_AND9183_S11_L001
10030 spades_And9205_S9_L001
21454 spades_And9353_S7_L001
3406 spades_And9387_S6_L001
135828 spades_And9426_S4_L001
33918 spades_And9454_S3_L001
13322 spades_And9653_S7_L001
140362 spades_And9693_S1_L001
1632 spades_And9722_S8_L001
22092 spades_And9746_S7_L001
184 spades_And9855_S12_L001
118936 spades_ESBL10011_S11_L001
150 spades_ESBL10030_S2_L001
28408 spades_ESBL10055_S8_L001
41394 spades_ESBL10056_S9_L001
730 spades_ESBL1009_S1_L001
9110 spades_ESBL5402_S6_L001
3058 spades_ESBL5481_S10_L001
1192 spades_ESBL5497_S3_L001
27366 spades_ESBL5533_S4_L001
39176 spades_ESBL5609_S2_L001
2728 spades_ESBL5613_S5_L001
1164 spades_ESBL5621_S1_L001
21174 spades_ESBL5660_S7_L001
3364 spades_ESBL5717_S8_L001
76 spades_ESBL5734_S3_L001
3592 spades_ESBL5772_S6_L001
3098 spades_ESBL5780_S5_L001
31558 spades_ESBL5784_S3_L001
33092 spades_ESBL5786_S5_L001
22142 spades_ESBL5791_S4_L001
1528 spades_ESBL5792_S6_L001
20392 spades_ESBL5808_S8_L001
15314 spades_ESBL5817_S7_L001
20980 spades_ESBL5827_S10_L001
628776 spades_ESBL5852_S11_L001
61328 spades_ESBL5872_S5_L001
48892 spades_ESBL5909_S5_L001
1568 spades_ESBL5911_S4_L001
39028 spades_ESBL6101_S9_L001
1906 spades_ESBL6164_S11_L001
4776 spades_ESBL6200_S12_L001
24624 spades_ESBL6210_S10_L001
14480 spades_ESBL6270_S10_L001
1292 spades_ESBL6351_S5_L001
7726 spades_ESBL6364_S9_L001
15866 spades_ESBL6409_S4_L001
5024 spades_ESBL6418_S2_L001
304472 spades_ESBL6455_S6_L001
1541026 spades_ESBL6515_S2_L001
42720 spades_ESBL6620_S4_L001
3564 spades_ESBL6628_S5_L001
13924 spades_ESBL6643_S3_L001
6514 spades_ESBL6661_S8_L001
320504 spades_ESBL6724_S11_L001
55958 spades_ESBL6759Q_S12_L001
54144 spades_ESBL6760_S6_L001
10190 spades_ESBL6769_S11_L001
17392 spades_ESBL6792_S10_L001
110 spades_ESBL6983_S3_L001
4204 spades_ESBL6984_S1_L001
1438 spades_ESBL7021_S2_L001
13918 spades_ESBL7234_S12_L001
31062 spades_ESBL7347_S10_L001
13218 spades_ESBL7348_S6_L001
3102 spades_ESBL7359_S3_L001
4782 spades_ESBL7382_S4_L001
39644 spades_ESBL7388_S7_L001
121530 spades_ESBL7410_S11_L001
7398 spades_ESBL7424_S8_L001
194428 spades_ESBL7431_S12_L001
1006 spades_ESBL7525_S1_L001
700 spades_ESBL7531_S9_L001
3950 spades_ESBL7532_S2_L001
13180 spades_ESBL7534_S10_L001
32662 spades_ESBL7553_S11_L001
3068 spades_ESBL7586_S7_L001
17292 spades_ESBL7634_S2_L001
292508 spades_ESBL7810_S9_L001
24506 spades_ESBL7862_S8_L001
88928 spades_ESBL8075_S12_L001
40120 spades_ESBL8159_S1_L001
15700 spades_ESBL8341_S10_L001
18562 spades_ESBL8411_S7_L001
66112 spades_ESBL8514_S7_L001
1308 spades_ESBL8604_S8_L001
25168 spades_ESBL8855_S12_L001
11280 spades_ESBL8873_S6_L001
886 spades_ESBL8909_S7_L001
22958 spades_ESBL8953_S1_L001
2938 spades_ESBL8956_S2_L001
868 spades_ESBL8960_S8_L001
14420 spades_ESBL9044_S9_L001
9246 spades_ESBL9046_S6_L001
104024 spades_ESBL9166_S11_L001
1004 spades_ESBL9224_S2_L001
52774 spades_ESBL9250_S3_L001
3286 spades_ESBL9251_S1_L001
3084 spades_ESBL9318_S2_L001
2004 spades_ESBL9336_S1_L001
364492 spades_ESBL9440_S6_L001
916 spades_ESBL9654_S5_L001
26910 spades_ESBL9656_S7_L001
20666 spades_ESBL9861_S4_L001
300 spades_ESBL9875_S5_L001
3262 spades_ESBL9915_S6_L001
3408 spades_MRSA7113_S2_L001
21282 spades_MRSA7119_S2_L001
224 spades_MRSA7124_S4_L001
29654 spades_MRSA7129_S1_L001
1130 spades_MRSA7129_S8_L001
202 spades_MRSA7133_S3_L001
722 spades_MRSA7172_S1_L001
17480 spades_MRSA7231_S7_L001
4422 spades_MRSA7286_S4_L001
892 spades_MRSA7295_S3_L001
2370 spades_MRSA7796_S10_L001
11688 spades_MRSA7830_S9_L001
44398 spades_MRSA8007_S12_L001
660 spades_MRSA8013_S11_L001
23012 spades_MRSA8186_S9_L001
102664 spades_MRSA8187_S8_L001
33346 spades_MRSA8339_S5_L001
1556 spades_MRSA8595_S7_L001
6354 spades_MRSA8602_S6_L001
2508 spades_MRSA8758_S5_L001
3010 spades_MRSA9344_S6_L001
5290 spades_VRE2224_S14_L001
2090 spades_VRE2237_S15_L001
468 spades_VRE2392_S22_L001
6594 spades_VRE2770_S9_L001
15480 spades_VRE2857_S10_L001
5228 spades_VRE2906_S11_L001
9860 spades_VRE2913_S13_L001
956 spades_VRE2941_S2_L001
1534 spades_VRE2943_S1_L001
5958 spades_VRE2961_S3_L001
4096 spades_VRE3021_S4_L001
25574 spades_VRE3043_S21_L001
7772 spades_VRE3056_S20_L001
5074 spades_VRE3253_S17_L001
6636 spades_VRE3277_S16_L001
410 spades_VRE3342_S6_L001
12314 spades_VRE3387_S5_L001
11182 spades_VRE3766_S8_L001
2438 spades_VRE3783_S7_L001
322 spades_VRE3786_S19_L001
47248 spades_VRE3967_S23_L001
