Otu1028	1.57354
Otu1529	4.94017
Otu139	2.75543
RNODE_207_length_2195_cov_3.75886	4.90998
Otu3.0	1.14523
Otu1030	1.84461
RNODE_90_length_1469_cov_9.25017	3.33466
RNODE_180_length_2647_cov_2.76800	5.74915
RNODE_110_length_1672_cov_10.73939	5.3195
Otu48.0	41.4515
RNODE_491_length_3124_cov_17.57383	5.25182
RNODE_435_length_5602_cov_25.16136	9.92486
Otu85.1	1.22162
Otu595.1	1.14871
RNODE_563_length_5038_cov_7.26694	5.205
Otu839	1.325
Otu778	1.32555
Otu1428.0	2.1182
Otu376	4.54952
Otu336	1.33459
RNODE_147_length_1816_cov_3.48216	10.0514
Otu222.1	10.4683
Otu40.0	29.7198
Otu894.0	1.32455
RNODE_585_length_3212_cov_16.01628	4.95017
Otu2338	2.75544
Otu108.1	2.80849
Otu974	1.84739
Otu2343	1.32777
Otu67.0	46.329
RNODE_540_length_1564_cov_3.03735	4.82619
RNODE_411_length_4317_cov_4.49267	48.1475
RNODE_235_length_2608_cov_55.03480	7.47449
Otu163	2.4277
Otu2233.0	1.34118
RNODE_32_length_11742_cov_6.79514	21.6589
Otu368	4.17796
Otu895.0	1.58012
Otu1016.0	1.58187
Otu1462.0	1.34294
RNODE_587_length_4088_cov_9.08425	5.29073
RNODE_383_length_2253_cov_7.64097	10.2276
Otu383	1.33979
Otu1300	1.33633
RNODE_530_length_2571_cov_32.65278	14.0879
Otu846.0	2.75547
Otu1184	1.33191
Otu1536	1.84109
Otu245.0	1.5726
Otu1405	1.83917
RNODE_443_length_1591_cov_6.87251	11.495
Otu132	2.75241
RNODE_171_length_3474_cov_9.39716	82.3434
Otu85.0	1.45481
Otu252	2.10816
Otu1458.0	3.79734
RNODE_364_length_1571_cov_3.81278	3.15742
Otu833	4.93732
Otu234.0	4.17564
RNODE_159_length_3592_cov_2.43025	10.0921
