Otu1379	1.4395
Otu22	7.13011
RNODE_114_length_10406_cov_5.47746	9.98027
Otu1297	1.43206
Otu1548.0	1.57378
RNODE_583_length_3095_cov_44.70980	2.07882
RNODE_265_length_1287_cov_4.20553	4.63997
Otu1191	3.71423
Otu1257	4.25629
Otu1621	1.44727
RNODE_307_length_2104_cov_13.21902	4.35685
Otu39.0	2.24278
Otu555.0	1.44047
RNODE_392_length_2136_cov_7.00284	3.81757
Otu119.0	1.4946
Otu1233.0	1.44909
Otu235.0	3.18956
Otu1179.1	1.75037
Otu931	1.4477
Otu203	1.82439
Otu549	1.43763
RNODE_248_length_5318_cov_4.74604	2.05011
RNODE_146_length_5606_cov_4.42067	391.926
Otu6	33.7749
Otu1361.0	1.43639
Otu2156	2.26132
Otu78	6.54545
Otu576	2.23836
Otu1515	2.23872
RNODE_474_length_1569_cov_5.24895	1.9282
RNODE_55_length_2901_cov_27.42654	1.99126
Otu532	1.44347
Otu226	2.24027
Otu2487	2.24869
Otu1337	7.72254
Otu2180	1.45281
Otu499	2.68986
Otu393.0	3.71246
Otu761	3.71579
Otu40.1	3.69429
Otu696	1.44132
RNODE_468_length_1541_cov_8.66960	25.5959
RNODE_565_length_1563_cov_11.71995	13.6986
Otu93	29.0734
Otu1433	1.44869
Otu659	2.69187
RNODE_25_length_1750_cov_3.28993	11.9907
RNODE_229_length_2135_cov_3.06673	1.91889
Otu30.0	11.8677
Otu394.1	1.16577
Otu873.0	1.61395
Otu37.0	1.81088
Otu1446.0	1.44344
Otu137.0	4.81779
RNODE_431_length_1803_cov_5.36772	39.0589
Otu664.0	1.43642
RNODE_98_length_2627_cov_21.08829	3.19434
Otu1468.0	2.23696
Otu255	4.82042
Otu265.0	1.44281
